Assets - Total,Cash,Debt in Current Liabilities - Total,Long-Term Debt - Total,Earnings Before Interest,Gross Profit (Loss),Liabilities - Total,Retained Earnings,total asset/total libiilities,EBTI/total asset,gross profit/rev,EBTI/REV,Stockholders Equity - Total,Interest and Related Expense - Total,Book Value Per Share,Inventories - Total,Operating Activities,Credit Score
1454.4,7.4,13.8,1231.8,284.9,497.4,1752.6,-3005.2,0.82985279,0.195888339,0.425929097,0.243963007,-298.2,104.2,-2.1606,20.6,544.6,B
13821.098,772.678,181.512,20687.082,1793.852,3782.171,24427.779,-12851.418,0.565794295,0.129790846,0.605969928,0.287406457,-10606.681,1805.496,-120.3739,24.833,-377.40999999999997,CCC+
2135.5,285.2,17.9,2755.6,260.4,370.4,3947.1,-4766.4,0.541030123,0.121938656,0.183393573,0.128930039,-1811.6,228.5,-17.6617,440.0,-61.00000000000001,B
1850.816,55.498,7.063,672.6,179.04,979.128,1528.384,178.265,1.21096269,0.09673571,0.424515859,0.077625519,322.432,28.915,26.1547,89.464,-155.45599999999996,BBB
90093.0,7309.0,15806.0,28407.0,12149.0,28721.0,64329.0,54844.0,1.400503661,0.134849544,0.648417393,0.274280941,25764.0,536.0,5.9098,2902.0,5113.0,AA
1332.489,200.714,10.431,479.979,-199.341,-146.905,911.013,-2604.498,1.462645429,-0.149600485,-0.227376851,-0.308536325,421.476,48.801,2.785,149.04,-29.00800000000001,B
11958.0,970.0,302.0,6269.0,4435.0,9835.0,12002.0,14911.0,0.996333944,0.370881418,0.613384059,0.276599726,-44.0,139.0,-0.3349,1180.0,2276.0,AA-
27164.0,384.0,562.0,5175.0,2567.0,2567.0,21001.0,694.0,1.293462216,0.094500074,0.219739771,0.219739771,6163.0,273.0,22.6316,0.0,1689.0,A-
166574.0,2295.0,3627.0,48994.0,24856.0,24856.0,111375.0,21239.0,1.495613917,0.149218966,0.333592806,0.333592806,53978.0,2655.0,21.4007,0.0,8429.0,A-
3372.302,485.323,71.673,1277.882,423.906,862.681,2052.952,1198.009,1.642659936,0.125702265,0.145156614,0.071327362,1319.35,77.76,11.4083,781.371,180.691,BB+
17634.0,452.0,26.0,12295.0,2969.0,4062.0,17195.0,-1949.0,1.025530678,0.168367926,0.477769936,0.34921195,439.0,485.0,4.4888,0.0,-115.0,BB-
716.518,0.731,18.927,177.654,39.541,39.541,491.769,79.443,1.457021488,0.055184936,0.408321114,0.408321114,224.749,6.737,20.0105,1.617,-5.966999999999999,A
20340.0,266.0,955.0,8559.0,1913.0,1913.0,16365.0,-902.0,1.242896425,0.094051131,0.296313507,0.296313507,3975.0,400.0,14.2082,778.0,-463.0,BBB+
14919.808,11.463,2.144,7115.644,1765.159,1974.418,10250.908,3319.546,1.455462092,0.118309766,0.736677229,0.658600378,4668.9,313.079,12.5185,94.151,-1187.1889999999999,BBB-
2436.176,505.157,13.037,296.412,475.888,738.858,1418.565,1586.156,1.717352395,0.195342208,0.24853098,0.160075293,1017.611,28.293,17.5389,412.561,156.66700000000003,BB-
4460.61,16.426,244.193,1105.764,554.493,1280.536,1786.706,1587.797,2.496555113,0.124308783,0.712572758,0.308555641,2673.904,24.303,55.2645,419.692,106.67700000000002,BBB-
12276.3,430.9,28.7,2908.7,584.6,1599.6,5213.2,2801.1,2.354849229,0.047620211,0.448381219,0.163868255,7063.1,121.0,38.1734,179.3,512.0,BBB-
28547.0,4500.0,572.0,3910.0,2578.0,4829.0,9684.0,12021.0,2.947852127,0.090307213,0.530018659,0.28295467,18863.0,175.0,14.5912,1385.0,2603.0,BBB+
3341.6,363.5,49.6,749.3,461.7,1027.8,2190.8,1297.6,1.525287566,0.138167345,0.375041051,0.168472906,1150.8,37.6,19.608,376.9,143.8,BBB
21056.0,939.0,14.0,17300.0,699.0,699.0,18451.0,1217.0,1.14118476,0.033197188,0.318886861,0.318886861,2605.0,715.0,20.4544,796.0,-1968.0,B
2366.0,323.0,46.0,471.0,262.0,435.0,1364.0,-2588.0,1.734604106,0.110735418,0.249283668,0.150143266,1002.0,30.0,14.8958,315.0,189.0,BB-
10020.0,717.0,263.0,5255.0,1267.0,1657.0,9585.0,-979.0,1.045383412,0.126447106,0.189112075,0.144601689,435.0,270.0,1.0327,1213.0,-406.0,BB
15134.0,1711.0,63.0,1576.0,2631.0,5458.0,7384.0,8974.0,2.049566631,0.173846967,0.28531103,0.137532671,7750.0,77.0,42.49,2707.0,1644.0,A+
4108.72,327.216,23.29,2402.823,478.679,686.224,3355.806,-427.455,1.224361599,0.116503193,0.366906433,0.255937426,752.914,86.067,2.7649,4.312,175.724,B
4326.0,791.0,22.0,1553.0,618.0,1009.0,3495.0,-1584.0,1.23776824,0.142857143,0.16650165,0.101980198,831.0,113.0,4.8511,625.0,403.0,BB+
48222.2,790.8,845.2,12025.2,4813.2,11999.6,24458.2,18701.1,1.971616881,0.099812949,0.583550146,0.234069766,23764.0,162.8,34.4937,2095.4,-9050.2,A
57947.6,4162.2,13016.6,23832.8,4303.5,8601.9,51190.0,18415.4,1.132010158,0.074265371,0.303698656,0.151939358,6757.6,686.0,21.2936,3817.0,2119.1000000000004,A
53134.0,1972.0,1563.0,6766.0,9672.0,13342.0,42284.0,348.0,1.25659824,0.182030338,0.327781053,0.237617925,10850.0,481.0,13.932,697.0,4088.0,BB+
1844.402,62.427,435.045,196.222,439.465,1212.124,1099.333,696.05,1.677746415,0.23826964,0.683727649,0.247890786,745.069,20.299,15.1996,49.427,46.688999999999965,BB
28737.0,37.0,972.0,8835.0,2202.0,2202.0,19942.0,4649.0,1.441028984,0.076625953,0.213021186,0.213021186,8795.0,463.0,48.8772,803.0,-282.0,BBB+
88182.0,4269.0,4590.0,12968.0,15578.0,24101.0,39527.0,56607.0,2.230930756,0.176657368,0.459372915,0.296921757,48655.0,375.0,26.1912,2741.0,5514.0,A
58797.0,607.0,5335.0,23616.0,5115.0,5115.0,45195.0,5984.0,1.300962496,0.086994234,0.43781563,0.43781563,13602.0,1004.0,21.2483,1348.0,-2317.0,A-
7279.3,389.6,234.6,3188.3,1202.7,2474.8,6582.7,-1413.8,1.105822839,0.165221931,0.219849336,0.106842087,696.6,285.2,3.2696,592.0,436.5,BB-
8619.763,362.185,153.952,2619.665,1303.055,2916.427,4975.188,7432.069,1.732550207,0.15117063,0.419249082,0.187319831,3644.575,131.676,23.5128,802.895,1091.886,A
68026.0,8577.0,995.0,16215.0,8532.0,13050.0,41843.0,19758.0,1.625743852,0.125422633,0.267538644,0.174914921,26183.0,1164.0,19.1362,6871.0,3041.0,BBB
22110.7,2605.2,1029.4,3599.4,2211.2,2211.2,19053.4,9162.8,1.160459551,0.10000588,0.146104239,0.146104239,2889.4,181.1,10.2311,1122.7,1429.1000000000001,BBB+
41166.0,5300.0,1165.0,7642.0,4369.0,10872.0,30966.0,5114.0,1.329393528,0.106131273,0.430267532,0.172906443,10200.0,322.0,11.1965,6140.0,1823.0,A-
121156.0,857.0,5707.0,37495.0,8890.0,8890.0,81385.0,1758.0,1.488677275,0.073376473,0.378959035,0.378959035,39771.0,1711.0,57.7427,3810.0,2578.0,A-
2273.6,365.7,20.0,1804.1,456.0,1092.4,3378.9,1967.3,0.672881707,0.200562984,0.667277503,0.278541323,-1105.3,51.0,-30.9363,0.0,-110.69999999999999,BBB-
5103.85,366.444,60.434,1570.836,751.335,1677.714,3420.117,3047.077,1.492302749,0.14720946,0.367836651,0.164729239,1683.733,65.27,12.9094,995.565,-61.322,BBB
4166.295,237.932,1.123,1011.762,419.838,1143.874,2055.854,1945.475,2.026551983,0.100770109,0.505611178,0.185575322,2110.441,37.997,18.8375,288.028,107.13900000000001,BBB
18641.7,92.8,2205.3,4260.2,2908.2,7253.7,11661.3,4737.0,1.598595354,0.156005085,0.535522071,0.214704949,6980.4,253.7,23.3468,1388.2,1150.9,BBB+
3233.852,8.149,141.738,1134.284,236.015,236.015,2217.314,1053.482,1.458454689,0.072982623,0.277707506,0.277707506,1016.538,67.164,25.2086,48.697,-63.70800000000003,BBB
22088.0,3054.0,2553.0,4289.0,4475.0,9659.0,13960.0,19691.0,1.582234957,0.202598696,0.433061334,0.200636657,8128.0,200.0,12.3448,1847.0,2948.0,A
4613.693,1.272,0.0,776.087,313.491,313.491,1717.833,2046.279,2.685763401,0.067947954,0.41072582,0.41072582,2895.86,43.108,36.7756,11.255,-132.09000000000003,BB
14787.0,467.0,1582.0,5879.0,798.0,2612.0,10422.0,-1199.0,1.418825561,0.053966322,0.276900244,0.084596629,4365.0,468.0,5.525,2350.0,-12.0,BB+
9092.945,28.653,457.927,2455.388,906.191,906.191,5898.148,963.699,1.541661043,0.099658691,0.21877384,0.21877384,3194.797,118.541,31.4823,249.19,-124.63099999999997,A-
4509.0,93.3,49.3,1145.9,916.3,1776.2,2158.6,3349.6,2.088853887,0.203215791,0.666841868,0.344008109,2350.4,63.8,19.4684,0.0,612.0,BBB+
3007.03,191.355,13.589,867.786,259.147,690.497,1459.239,1138.292,2.060683685,0.086180384,0.38913319,0.146043645,1547.791,30.09,52.0346,446.768,-0.967000000000013,BB+
1289.915,93.424,3.0,494.586,397.424,719.76,902.351,387.564,1.429504705,0.308100921,0.336206051,0.185640149,387.564,14.652,32.4376,351.631,135.47799999999998,BBB+
336758.0,3705.0,18762.0,19925.0,30931.0,43955.0,159948.0,388933.0,2.105421762,0.09184934,0.185612939,0.130615261,176810.0,793.0,41.0999,16245.0,7037.0,AAA
6325.9,78.6,112.6,2036.3,408.8,1230.0,4417.6,2927.7,1.431976639,0.064623216,0.37540058,0.124767282,1908.3,89.2,13.959,800.2,16.69999999999999,BBB
82479.0,571.0,3006.0,26681.0,7489.0,7489.0,59367.0,13973.0,1.389307191,0.09079887,0.428285486,0.428285486,23112.0,1229.0,48.9675,1259.0,-1883.0,A-
7238.0,194.0,138.0,2924.0,573.0,1354.0,6336.0,-2114.0,1.142361111,0.079165515,0.182504381,0.077234129,902.0,147.0,4.5551,1342.0,-627.0,B-
1225.351,58.38,7.446,466.108,140.242,351.141,901.07,74.189,1.35988436,0.114450472,0.326539209,0.130416305,324.281,16.589,3.7671,184.854,-119.726,BB-
5108.0,475.0,121.0,1579.0,546.0,2002.0,3058.0,1480.0,1.670372793,0.106891151,0.323424879,0.088206785,2050.0,80.0,12.2001,1899.0,107.0,BBB+
2885.168,14.378,92.677,933.932,440.012,1815.352,1642.086,781.017,1.757013944,0.152508277,0.480441868,0.116451348,1243.082,26.815,5.8562,168.465,-150.13,BBB
7631.506,1949.886,0.0,992.664,1120.105,1295.434,4518.007,2995.957,1.68913107,0.146773782,0.071515434,0.061836261,3113.499,44.77,21.5609,1376.471,728.2299999999999,A-
224925.0,14272.0,42998.0,89856.0,18094.0,29870.0,196174.0,8157.0,1.146558667,0.080444593,0.199721847,0.120983164,28657.0,3227.0,7.2155,8319.0,-14322.0,BBB-
2042.252,119.168,53.257,669.606,268.226,653.539,1164.727,767.324,1.753416895,0.131338346,0.313498783,0.128666422,873.326,24.897,17.4326,248.504,-104.21799999999996,BBB
6894.2,202.4,572.2,3632.0,658.9,842.3,5614.0,1440.2,1.22803705,0.09557309,0.580936616,0.454445134,1280.2,156.2,30.5027,55.2,228.99999999999994,BBB
8537.758,129.2,0.646,4200.816,1054.244,2121.33,6056.348,6980.178,1.409720511,0.123480192,0.695302603,0.345546708,2456.744,273.629,9.9747,0.0,819.6659999999999,BB+
2034.9,211.1,5.3,646.7,165.8,214.8,2180.4,-428.5,0.933269125,0.081478205,0.125739039,0.097055552,-145.5,50.4,-2.3095,157.5,84.1,B
492692.0,70483.0,50810.0,147466.0,16591.0,36212.0,389582.0,123492.0,1.264668285,0.033674182,0.314454923,0.144071623,100138.0,3463.0,10.4771,22515.0,76053.0,AA+
158581.0,6380.0,19357.0,54978.0,5740.0,5740.0,145142.0,-8341.0,1.092592082,0.036196013,0.583096302,0.583096302,13439.0,1711.0,26.4389,105.0,-5460.0,BB+
194520.0,15238.0,19562.0,43549.0,17026.0,28556.0,154197.0,12249.0,1.261503142,0.087528275,0.187429442,0.111751424,40323.0,2160.0,26.5807,13764.0,-13686.0,BBB-
1503.624,105.304,7.366,356.504,149.695,266.201,840.377,772.657,1.78922555,0.099556139,0.159712806,0.089812617,663.247,17.464,15.2751,247.214,48.01599999999999,BB+
16439.0,1476.0,636.0,5120.0,2370.0,4977.0,12297.0,560.0,1.336830121,0.144169353,0.302681992,0.144134282,4142.0,487.0,14.6807,2464.0,985.0,BB
3676.0,329.9,84.6,2144.3,667.4,1311.2,3463.5,369.5,1.061354122,0.181556039,0.429690316,0.218712109,212.5,102.0,2.9461,304.1,38.2,BB+
5857.755,290.136,600.418,1388.414,1573.638,4479.395,3505.041,6581.039,1.671237227,0.268641826,0.449134917,0.157783757,2352.714,37.571,36.5415,1414.177,62.551000000000045,AA-
2143.161,97.318,0.0,1235.537,195.131,229.474,1713.887,-180.922,1.250468088,0.091048223,0.384149485,0.326657805,429.274,74.411,5.9332,0.0,-167.31699999999998,B+
3315.7,106.2,71.4,1116.2,400.8,813.7,2255.8,1007.1,1.469855484,0.120879452,0.224984102,0.110819255,1059.9,76.3,21.2406,297.0,20.100000000000023,BB
4505.2,164.5,10.0,932.6,145.2,801.4,4728.0,-1275.5,0.952876481,0.032229424,0.558583676,0.101205827,-222.8,45.3,-3.5865,0.0,10.200000000000003,B+
1370.27,21.939,0.0,499.607,49.802,93.782,671.962,347.947,2.039207574,0.036344662,0.341266202,0.181226029,698.308,38.046,27.0746,0.0,47.281,B-
36942.0,10077.0,659.0,14687.0,4155.0,4355.0,21447.0,20161.0,1.722478668,0.112473607,0.184276224,0.175813481,15495.0,463.0,18.0631,2417.0,-7081.0,A
13129.0,481.0,163.0,5053.0,1071.0,1944.0,9727.0,1242.0,1.349748124,0.081575139,0.382451308,0.210702341,3402.0,112.0,27.4669,1015.0,-2373.0,BBB-
2071.327,79.756,55.313,855.751,273.561,520.183,1760.524,720.667,1.176540053,0.132070407,0.301889278,0.158761691,310.803,46.804,3.3906,216.967,-22.454000000000008,BB
4720.717,976.75,164.563,1547.115,844.199,2460.387,3016.645,3706.32,1.564889803,0.178828555,0.553205626,0.189813894,1663.902,97.122,13.3331,384.492,346.45700000000005,BBB
2221.925,155.209,11.456,509.04,93.657,149.816,882.999,-265.196,2.516339203,0.042151288,0.337752808,0.211145103,1338.926,38.889,3.5202,45.542,17.142999999999986,B
122973.0,4837.0,79.0,25151.0,5022.0,7301.0,56737.0,-671.0,2.167421612,0.040838233,0.39813502,0.273857564,66213.0,1085.0,47.5173,2618.0,-10183.0,BBB-
5344.371,346.529,863.436,1557.091,1675.979,3618.144,4296.909,5526.578,1.243771046,0.313597054,0.489823635,0.226893713,1047.462,91.958,4.6038,750.97,755.1619999999999,A
106882.0,17433.0,2885.0,21780.0,12442.0,28129.0,78731.0,25787.0,1.357559284,0.11640875,0.272159063,0.12038121,28151.0,567.0,15.3949,6485.0,-1344.0,BBB
2187.4,51.8,0.0,576.5,408.8,609.2,1007.8,920.5,2.170470331,0.186888543,0.32731571,0.219643241,1179.6,16.3,12.616,307.2,10.899999999999977,BBB-
4457.6,192.8,58.0,2175.2,329.2,1019.2,3300.7,1369.1,1.350501409,0.0738514,0.512624484,0.165576904,1156.9,15.8,17.5997,267.4,-1642.7,BB+
25716.0,609.0,228.0,10319.0,2471.0,3077.0,19765.0,-4176.0,1.301087781,0.096088039,0.272977289,0.219215756,5951.0,575.0,6.061,442.0,1724.0,BB
8388.299,66.533,0.0,1040.04,1590.504,1711.35,2578.526,3267.034,3.253137257,0.189609836,0.129276352,0.120147576,5809.773,48.97,29.1477,841.869,1099.33,BBB-
4530.911,164.034,11.006,3616.729,598.084,1025.295,4167.402,-704.911,1.087226766,0.132000827,0.447366056,0.26096146,363.509,244.708,5.8055,10.309,328.908,BB-
6139.831,347.239,185.0,250.0,1217.93,1952.541,2138.438,3990.457,2.871175596,0.198365395,0.210769632,0.131471072,4001.393,13.111,15.1329,993.265,70.62699999999995,A
21334.0,264.0,913.0,7901.0,1903.0,1903.0,17873.0,-723.0,1.193644044,0.089200337,0.257649607,0.257649607,3461.0,467.0,8.0488,347.0,512.0,A-
2602.298,253.745,374.069,1894.127,128.902,379.811,2730.382,-853.364,0.953089348,0.049533912,0.176781259,0.059996835,-128.084,166.188,-1.8297,1774.898,-309.91,B-
3208.7,343.5,48.2,595.9,597.5,1199.5,1459.7,1661.9,2.198191409,0.186212485,0.353793063,0.176232893,1749.0,31.0,30.0949,540.0,371.1,A
3636.567,5.566,0.0,1005.026,1068.126,1148.417,2336.215,2885.843,1.556606305,0.293718224,0.185598368,0.172622351,1300.352,25.577,11.4118,23.191,297.17100000000005,BBB+
2319.263,51.777,0.0,833.879,171.733,217.483,957.523,579.257,2.422148606,0.074046367,0.399143655,0.315179289,1361.74,31.299,10.4918,15.351,116.463,BBB-
6023.314,114.802,21.064,1725.41,420.207,420.207,3961.27,1208.829,1.520551237,0.069763423,0.330796378,0.330796378,2062.044,91.978,40.8789,118.742,3.494000000000028,BBB
15729.0,3090.0,526.0,6896.0,3344.0,5761.0,10501.0,16812.0,1.497857347,0.212600928,0.429765013,0.249459157,5228.0,226.0,14.3621,1086.0,2526.0,A+
43170.0,203.0,1952.0,6564.0,3280.0,4470.0,19745.0,21859.0,2.186376298,0.075978689,0.17746546,0.13022074,23425.0,107.0,27.6369,1190.0,-705.0,AAA
5409.9,74.7,87.5,1722.8,618.1,618.1,3726.1,961.0,1.451893401,0.114253498,0.253871113,0.253871113,1683.8,84.5,20.3357,133.7,47.30000000000001,A-
16738.8,736.8,504.2,3734.8,1851.8,4371.3,10859.6,5777.0,1.54138274,0.110629197,0.328651875,0.139225755,5879.2,223.0,22.2647,1410.7,490.3,BBB
1556.2,63.2,22.0,1012.5,156.6,607.4,1697.0,-437.9,0.917030053,0.100629739,0.191778227,0.049444304,-140.9,93.4,-4.4112,555.8,232.20000000000002,B-
1731.433,52.001,16.593,826.976,170.817,532.569,1300.908,363.36,1.330941927,0.098656431,0.264166938,0.08472931,430.525,52.338,8.9056,429.704,44.851,BB-
103065.0,15308.0,2593.0,20036.0,23067.0,43125.0,41083.0,37674.0,2.508701896,0.223810217,0.779062415,0.416710324,61982.0,595.0,12.928,5167.0,-1912.0,A+
110495.0,7686.0,6461.0,33428.0,19423.0,44775.0,96071.0,116517.0,1.15013896,0.17578171,0.547766727,0.237616374,14424.0,1008.0,14.7681,1551.0,9165.0,AA-
3721.454,181.988,132.349,937.844,712.187,1449.136,2126.464,2990.815,1.750066778,0.191373318,0.479340193,0.235574752,1594.99,46.062,19.8735,589.019,131.296,BBB+
6692.0,912.0,1110.0,4188.0,555.0,1751.0,11852.0,-7467.0,0.564630442,0.082934848,0.172682446,0.054733728,-5160.0,308.0,-63.4233,1135.0,-98.0,CCC+
30587.0,1050.0,426.0,8900.0,3674.0,5319.0,26678.0,-1059.0,1.146525227,0.120116389,0.237826962,0.164274536,3909.0,644.0,9.424,2228.0,1601.0,BBB
2122.199,160.548,3.408,264.964,196.319,307.936,728.984,943.617,2.911173633,0.092507347,0.477146443,0.304196043,1393.215,16.286,30.0975,1.639,16.548000000000002,BBB
84664.0,1015.0,2950.0,39540.0,4317.0,4317.0,62325.0,1774.0,1.358427597,0.050989795,0.12774457,0.12774457,20198.0,1977.0,14.2725,1111.0,-2973.0,BBB+
12585.1,1502.9,152.0,1610.3,1028.1,1028.1,10331.4,592.0,1.218140813,0.081691842,0.135031128,0.135031128,2001.8,85.8,4.8748,0.0,472.8,BBB-
4142.0,151.3,0.0,1642.9,355.3,1389.7,2962.6,896.9,1.398096267,0.085779817,0.224489137,0.057394395,1179.4,64.7,35.4408,1182.6,-449.80000000000007,BB
3546.47,486.831,18.848,300.065,349.495,1006.568,2066.414,1356.027,1.716243696,0.098547288,0.149815307,0.052018046,1480.056,8.932,24.1814,155.279,149.473,BBB-
133411.0,13732.0,7004.0,12857.0,22116.0,52365.0,62261.0,90714.0,2.142769952,0.165773437,0.747281445,0.315609213,71150.0,654.0,25.8243,8053.0,10846.0,AAA
4826.012,838.025,16.981,3173.435,772.527,1678.444,4404.573,-52.935,1.095682147,0.160075648,0.59645159,0.27452507,421.439,106.009,2.6699,617.904,1302.972,BBB
84104.0,229.0,821.0,42406.0,6844.0,6844.0,48701.0,-6564.0,1.726946059,0.08137544,0.475178782,0.475178782,35403.0,2051.0,15.7539,407.0,-327.0,BBB-
1441.205,16.462,5.0,436.921,150.275,557.642,898.128,380.727,1.604676616,0.104270385,0.314142384,0.08465601,543.077,13.144,20.0857,385.747,-127.588,BB+
10738.6,11.3,410.1,3745.1,860.5,860.5,7043.1,1012.4,1.524697931,0.080131488,0.34389737,0.34389737,3695.5,205.1,23.6814,274.1,20.399999999999977,BBB+
8341.0,136.6,356.1,2045.0,1098.0,1098.0,4116.3,2960.0,2.026334329,0.131638892,0.453944105,0.453944105,4224.7,82.6,36.0332,137.9,247.69999999999993,BBB-
10705.666,3.231,282.424,3347.094,931.588,931.588,7033.703,945.83,1.522052609,0.08701822,0.378823047,0.378823047,3671.963,180.307,25.8694,301.294,66.16399999999999,BBB+
15265.0,251.0,2472.0,5292.0,2027.0,5525.0,13127.0,5221.0,1.16287042,0.132787422,0.410109857,0.150460214,2138.0,231.0,6.0796,1250.0,706.0,BBB
2849.529,105.494,15.702,735.885,373.643,920.675,1474.094,826.759,1.933071432,0.131124477,0.347792664,0.141146761,1375.435,31.466,16.955,575.531,332.963,BBB
14842.0,619.0,1669.0,6106.0,4018.0,7420.0,14738.0,1716.0,1.007056588,0.270718232,0.399117853,0.216126083,40.0,295.0,-0.4822,1909.0,1298.0,A
4156.266,5.885,0.0,778.834,571.23,764.467,1877.07,2156.144,2.214230689,0.137438268,0.355974672,0.265993708,2279.196,21.764,42.234,184.511,177.42299999999994,A-
1361.827,127.314,31.587,497.954,-4.794,105.734,762.975,248.15,1.784890724,-0.003520271,0.1485485,-0.006735218,598.852,37.981,16.3945,53.237,-263.05699999999996,B-
5290.2,13.8,418.0,1771.5,404.6,404.6,3716.6,492.2,1.423397729,0.07648104,0.204715645,0.204715645,1573.6,74.6,36.3124,215.4,26.0,A-
9364.648,1501.539,1359.65,1001.382,1161.984,2577.278,4019.696,4039.059,2.329690603,0.124081973,0.490040903,0.220938404,5344.952,73.682,32.1902,943.346,-378.47199999999987,BBB
763.484,11.134,25.0,700.872,150.087,379.252,922.067,-407.242,0.828013583,0.196581723,0.584775412,0.231421818,-158.583,77.842,-2.9151,3.914,79.838,B-
2967.6,253.2,24.1,945.4,589.8,1006.7,1869.9,2118.1,1.58703674,0.198746462,0.256994792,0.150566731,1097.7,41.1,8.0059,504.6,349.20000000000005,BBB+
14419.509,1158.445,1624.215,5030.943,1173.424,2220.718,8469.437,3429.775,1.702534537,0.081377528,0.234401111,0.123857189,5950.072,288.516,26.7537,10358.382,-394.67,BB
46339.812,3638.648,10762.627,6922.494,1477.152,2224.232,35557.289,5051.775,1.303243675,0.031876521,0.190366818,0.126425987,10590.89,908.881,28.6837,18788.518,651.9830000000001,BBB-
35568.9,3666.4,6.1,7972.4,5094.5,16423.9,20978.6,11431.1,1.695484923,0.143229057,0.822894277,0.255252096,14590.3,216.0,13.8082,3445.8,2919.2000000000003,AA-
980.361,297.851,4.514,397.043,173.593,754.107,735.14,1125.797,1.333570476,0.177070487,0.606819718,0.139687943,245.221,19.152,1.9174,191.879,8.46799999999999,B+
33939.0,1018.0,1691.0,10834.0,3377.0,12556.0,20775.0,4977.0,1.633646209,0.099502048,0.276600432,0.074393092,13164.0,570.0,31.5873,4322.0,1839.0,BBB
49128.0,1090.0,956.0,14305.0,6328.0,6328.0,46031.0,2794.0,1.067280746,0.128806383,0.137171595,0.137171595,3097.0,443.0,10.2211,4962.0,-4277.0,BBB+
6900.031,0.471,0.0,2651.303,189.372,323.928,4140.373,317.587,1.666524006,0.027445094,0.202844207,0.118585035,2759.658,166.439,16.2988,25.6,464.9050000000001,BB+
2176.3,434.7,2.1,751.8,57.0,209.8,1159.3,578.1,1.877253515,0.026191242,0.110858653,0.03011889,1017.0,33.1,7.1127,222.0,4.399999999999999,BB-
2415.899,180.988,88.611,855.524,103.047,329.364,1159.607,340.057,2.083377386,0.042653687,0.172528962,0.053978553,1256.292,53.061,25.6973,1891.629,20.414,BB+
19706.0,2863.0,236.0,2346.0,3127.0,4575.0,10589.0,4917.0,1.860987818,0.158682635,0.142372565,0.097311259,9117.0,58.0,22.2888,2564.0,-741.0,A-
3448.9,63.4,67.6,1346.0,315.5,903.1,2629.4,331.7,1.311668061,0.091478442,0.262849991,0.091827231,819.5,101.2,5.9985,598.5,112.9,BB-
32311.0,1221.0,1.0,7276.0,1286.0,2175.0,13758.0,14839.0,2.348524495,0.039800687,0.393879029,0.232886635,18553.0,347.0,27.4047,313.0,-462.0,BBB
18216.0,1374.0,12.0,4402.0,2884.0,2884.0,11614.0,7082.0,1.568451868,0.158322354,0.224331052,0.224331052,6602.0,163.0,12.4795,0.0,906.0,A-
5680.0,1468.0,1005.0,2418.0,1049.0,2378.0,5622.0,-465.0,1.010316613,0.184683099,0.332959955,0.146877625,58.0,225.0,-0.4085,687.0,410.0,BBB
